id,title,headline,level,locale,rating_average,rating_count,duration_seconds,is_free,is_practice_test_course,instructors,lectures_count,practice_test_questions_count,badges,updated_on,url_course_landing,url_course_taking,image_240x135,tracking_id,hands_on_ribbons
5776686,Learn Basics of Python Scripting for Server Side Automation,Learn How to Automate Repetitive Tasks with Python Scripting,BEGINNER,en-IN,4.486754417419434,64,62338,False,False,Narendra ( VRTechnologies ),146,0,,2024-06-13,https://www.udemy.com/course/python-scripting-for-automation,https://www.udemy.com/course/python-scripting-for-automation/learn,https://img-c.udemycdn.com/course/240x135/5776686_49b2_5.jpg,Fkc_EG3mQA-uN4PNlZWYZw,
3395102,"Algorithmic Trading A-Z with Python, Machine Learning & AWS","Build your own truly Data-driven Day Trading Bot | Learn how to create, test, implement & automate unique Strategies.",ALL_LEVELS,en-US,4.29586935043335,4198,161203,False,False,Alexander Hagmann,526,30,Bestseller|Bestseller,2025-12-29,https://www.udemy.com/course/algorithmic-trading-with-python-and-machine-learning,https://www.udemy.com/course/algorithmic-trading-with-python-and-machine-learning/learn,https://img-c.udemycdn.com/course/240x135/3395102_22d6_2.jpg,fcvbn6KpQH2w_TsIXJiQ6A,
5165330,Master Excel and Solve 500 Problems (Beginner - Advanced),"Learning MS Excel Functions, Tools, Dashboards, Power Pivot, Power Query and VBA with Practice.",ALL_LEVELS,en-US,4.6770172119140625,87,253442,False,False,Nikoloz Glonti,518,0,,2025-03-27,https://www.udemy.com/course/master-excel-and-solve-500-problems-beginner-advanced,https://www.udemy.com/course/master-excel-and-solve-500-problems-beginner-advanced/learn,https://img-c.udemycdn.com/course/240x135/5165330_8cd1_3.jpg,xydNr6HJTueVsY31GczM-w,
6308767,Data Analysis with Pandas and Python 2026,Learn how to use the Python&#x27;s powerful pandas library for data analysis and manipulation.,ALL_LEVELS,en-US,4.7667236328125,7,58606,False,False,Tech With Mala,139,0,,2025-05-20,https://www.udemy.com/course/python-masterclass-the-complete-guide,https://www.udemy.com/course/python-masterclass-the-complete-guide/learn,https://img-c.udemycdn.com/course/240x135/6308767_3e5c_6.jpg,5ThSuFuQSVGmNsVuw8RCaw,
1554180,Python Network Programming for Network Engineers (Python 3),Program networks using Python version 3. Learn network programmability with this practical GNS3 and Cisco course,BEGINNER,en-US,4.534130096435547,9168,46205,False,False,David Bombal|Experts with David Bombal,171,0,,2025-07-21,https://www.udemy.com/course/python-network-programming-for-network-engineers-python-3,https://www.udemy.com/course/python-network-programming-for-network-engineers-python-3/learn,https://img-c.udemycdn.com/course/240x135/1554180_150a_2.jpg,51lc0At1RoC7ZbskhGe_vw,
6896911,Leetcode problems for the Job seekers (130+ problems),From a scratch to most advanced,ALL_LEVELS,en-US,4.5326151847839355,66,169899,False,False,Ramesh B,562,0,,2026-02-13,https://www.udemy.com/course/dsa-with-leetcode-problems,https://www.udemy.com/course/dsa-with-leetcode-problems/learn,https://img-c.udemycdn.com/course/240x135/6896911_900e_3.jpg,NYkGXI_BTWWrVvR3rS001w,
1277804,"Python for Network Engineers: Netmiko, NAPALM, pyntc, Telnet",Program networks using Python. Learn network automation and programmability with this practical course (Cisco networks),BEGINNER,en-US,4.857676982879639,2458,50300,False,False,David Bombal|Experts with David Bombal,176,0,Good for Beginners,2025-04-10,https://www.udemy.com/course/python-for-network-engineers-netmiko-napalm-pyntc-telnet-ssh-automate,https://www.udemy.com/course/python-for-network-engineers-netmiko-napalm-pyntc-telnet-ssh-automate/learn,https://img-c.udemycdn.com/course/240x135/1277804_8618_4.jpg,NKMKUm25T1ebBjkWK03s5A,
768028,* An Integrated Approach to the Fundamentals of Accounting,A comprehensive course for those that want to learn Bookkeeping and Accounting,ALL_LEVELS,en-US,3.817774534225464,46,20475,False,False,Paula Guilfoyle & CO,123,0,,2016-04-06,https://www.udemy.com/course/an-integrated-approach-to-the-fundamentals-of-accounting,https://www.udemy.com/course/an-integrated-approach-to-the-fundamentals-of-accounting/learn,https://img-c.udemycdn.com/course/240x135/768028_a2fa_4.jpg,vGH_0uTORXOr10t1jxMVBQ,
4953660,Fundamentals of Backend Engineering,"Understand backend communication design patterns, protocols, execution and proxying",INTERMEDIATE,en-US,4.7210469245910645,7013,70638,False,False,Hussein Nasser,63,0,Highest Rated|Highest Rated|Bestseller|Bestseller,2025-10-13,https://www.udemy.com/course/fundamentals-of-backend-communications-and-protocols,https://www.udemy.com/course/fundamentals-of-backend-communications-and-protocols/learn,https://img-c.udemycdn.com/course/240x135/4953660_3133_3.jpg,T11P7A4oQj6Vo7T-IZkl0A,
1568464,Linear Algebra for Data Science & Machine Learning A-Z 2025,"Linear Algebra for Data Science, Big Data, Machine Learning, Engineering & Computer Science. Master Linear Algebra",ALL_LEVELS,en-US,4.722774982452393,821,64898,False,False,Kashif A.|Abdullah A.,215,0,Highest Rated|Highest Rated|Good for Beginners|Good for Beginners|Bestseller|Bestseller,2025-04-20,https://www.udemy.com/course/linear-algebra-for-beginners-matrices-and-vector-spaces,https://www.udemy.com/course/linear-algebra-for-beginners-matrices-and-vector-spaces/learn,https://img-c.udemycdn.com/course/240x135/1568464_c455_6.jpg,ruR6HJ-lQ_e25HtvopTB0g,
513244,Data Science A-Z: Hands-On Exercises & ChatGPT Prize [2026],"Learn Data Science step by step through real Analytics examples. Data Mining, Modeling, Tableau Visualization and more!",ALL_LEVELS,en-US,4.546478748321533,34793,76298,False,False,Kirill Eremenko|SuperDataScience Team|Ligency ​,217,0,,2026-01-05,https://www.udemy.com/course/datascience,https://www.udemy.com/course/datascience/learn,https://img-c.udemycdn.com/course/240x135/513244_b831_4.jpg,28rg6nt1Q7KT7APwWYCdrA,
4968586,Python From Zero to Automation,"A practical programming course for office workers, academics, and administrators who want to improve their productivity",BEGINNER,en-US,4.827669620513916,3,42027,False,False,Luiz Fernando Estivalet,147,0,,2023-05-16,https://www.udemy.com/course/python-from-zero-to-automation,https://www.udemy.com/course/python-from-zero-to-automation/learn,https://img-c.udemycdn.com/course/240x135/4968586_d60b_3.jpg,KrtDFIvCTQy1mwdlNP3UBg,
5527714,Python Essentials: Learn Python Basics with Coding Exercises,"Learn the Important Basics of Python such as lists, dictionaries, tuples, sets, Functions and MORE with Coding Practices",BEGINNER,en-US,4.264407634735107,55,10751,False,False,Analytix AI,41,0,,2024-08-16,https://www.udemy.com/course/chatgpt-for-solving-errors-in-python-codes-within-seconds,https://www.udemy.com/course/chatgpt-for-solving-errors-in-python-codes-within-seconds/learn,https://img-c.udemycdn.com/course/240x135/5527714_1035_6.jpg,dE6yv5FqRVilAO1cf1rV3g,
2265622,PL-300 certification prep: Microsoft Power BI Data Analyst,"Learn skills for Microsoft PL-300 certification using the free Power BI Desktop. Power Query, DAX, M. Helps with DP-600",BEGINNER,en-US,4.589423656463623,36653,108311,False,False,Phillip Burton • over one million students so far|I Do Data Limited,322,76,Good for Beginners|Bestseller|Bestseller|Good for Beginners,2026-02-19,https://www.udemy.com/course/70-778-analyzing-and-visualizing-data-with-power-bi,https://www.udemy.com/course/70-778-analyzing-and-visualizing-data-with-power-bi/learn,https://img-c.udemycdn.com/course/240x135/2265622_8081_3.jpg,zbIRo-6uTLSv6kEGvlPcAg,
5394756,Certified Entry-Level Python Programmer -PCEP,Unlock the Power of Python Programming Even if You've Never Written Code Before! Dive into the world of Python.,BEGINNER,en-US,4.410834312438965,187,9694,False,False,TechLab Guru,43,0,,2025-08-07,https://www.udemy.com/course/python-basics-and-sample-django-project-for-beginners,https://www.udemy.com/course/python-basics-and-sample-django-project-for-beginners/learn,https://img-c.udemycdn.com/course/240x135/5394756_2030_5.jpg,0kRwjwtURC6_DE-XFtf0VQ,
4920048,The Ultimate Microsoft Excel Mastery Bundle - 8 Courses,Master Microsoft Excel with this huge-value beginner to advanced eight-course bundle and become an Excel power user!,ALL_LEVELS,en-US,4.607636451721191,3459,242369,False,False,Simon Sez IT,590,0,,2025-12-10,https://www.udemy.com/course/the-ultimate-microsoft-excel-online-course,https://www.udemy.com/course/the-ultimate-microsoft-excel-online-course/learn,https://img-c.udemycdn.com/course/240x135/4920048_b156.jpg,h7mCg8iJQOmcwAUIa4dFaQ,
5652528,CompTIA Security+ (SY0-701) Practice Exams Set 1,Full-length CompTIA Security+ (SY0-701) Practice Exams - Set 1  Timed * 540 Questions with feedback!,ALL_LEVELS,en-US,4.5271148681640625,4267,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Jamario Kelly|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-security-sy0-701-practice-exams,https://www.udemy.com/course/comptia-security-sy0-701-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/5652528_8c0b_4.jpg,yc_Sa-hGR9OdYyemRh9C6A,
937678,Tableau A-Z: Hands-On Tableau Training for Data Science,Learn Tableau for data science step by step. Real-life data analytics exercises & quizzes included. Learn by doing!,ALL_LEVELS,en-US,4.531991004943848,106503,30897,False,False,Kirill Eremenko|SuperDataScience Team|Ligency ​,79,0,Good for Beginners|Good for Beginners,2025-02-03,https://www.udemy.com/course/tableau10,https://www.udemy.com/course/tableau10/learn,https://img-c.udemycdn.com/course/240x135/937678_abd2_3.jpg,pKXBEkUrSCeQXMorJ4rskA,
6521261,Regular Expression with Python,"Master pattern matching to efficiently extract, validate, and transform text data for real-world Python applications",ALL_LEVELS,en-US,4.5,2,12324,False,False,datascience Anywhere|G Sudheer,34,0,,2025-06-25,https://www.udemy.com/course/regular-expression-with-python,https://www.udemy.com/course/regular-expression-with-python/learn,https://img-c.udemycdn.com/course/240x135/6521261_8cc3_2.jpg,Rrku0wStTR6Kh5A321HsNg,
2581136,* Huawei HCIA (HCNA) Configuration Labs *,Learn All The Labs For Huawei HCIA (HCNA) Exam..! Gain Hands on Experience on Huawei Router and Switches..!,BEGINNER,en-US,3.950331687927246,35,8123,False,False,IPCisco.com Gokhan Kosem,18,0,,2020-10-15,https://www.udemy.com/course/huawei-hcia-hcna-configuration-training,https://www.udemy.com/course/huawei-hcia-hcna-configuration-training/learn,https://img-c.udemycdn.com/course/240x135/2581136_c4c6_8.jpg,s0-KPeyJRamR62c9AQthyA,
6261935,Code With ChatGPT: Python Made Effortless,Master Python from Basics to Advanced with AI-Guided Projects and Exercises,ALL_LEVELS,en-US,,0,32404,False,False,AI Sciences|AI Sciences Team,83,0,,2025-12-01,https://www.udemy.com/course/code-with-chatgpt-python-made-effortless,https://www.udemy.com/course/code-with-chatgpt-python-made-effortless/learn,https://img-c.udemycdn.com/course/240x135/6261935_7ade_2.jpg,bB8yslSoSHejduONJNmKyQ,
581908,Become a Professional Python Programmer,Learn all the important skills Python programmers need to get all the best programming jobs,ALL_LEVELS,en-US,4.251486778259277,1697,141737,False,False,Stone River eLearning,337,0,,2021-10-28,https://www.udemy.com/course/become-a-professional-python-programmer,https://www.udemy.com/course/become-a-professional-python-programmer/learn,https://img-c.udemycdn.com/course/240x135/581908_5656_2.jpg,sSJNj-1GTEqN9D0LQZ-yCA,
1253674,Cisco CCNA 200-301 v1.1 : Full Course For Networking Basics,*Great hands-on configuration labs* *Learn networking basics* *Covers ALL Cisco CCNA Topics*  *Pass The Exam Easily !*,ALL_LEVELS,en-US,4.540401935577393,7886,84935,False,False,Networkel Inc.,86,0,,2025-10-17,https://www.udemy.com/course/new-ccna-full-course,https://www.udemy.com/course/new-ccna-full-course/learn,https://img-c.udemycdn.com/course/240x135/1253674_3d13_6.jpg,WWobRHKgSn-UP3HDqjFgUA,
6141679,CompTIA A+ Core 1 (220-1201) 6 Practice Exams,Full-length CompTIA A+ Core 1 (220-1201) 6 Practice Exams * Timed * 540 Multiple-choice Questions with detailed feedback,ALL_LEVELS,en-US,4.477445125579834,859,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-a-core-1-220-1201-6-practice-exams,https://www.udemy.com/course/comptia-a-core-1-220-1201-6-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/6141679_ce65_4.jpg,vziw73YUR5G_d8qQ9JXEPQ,
1164606,Learning Path: Python: Programming for Python Users,"Program using the high-level, dynamic Python language and create manifold fun projects that are robust",EXPERT,en-US,3.2708263397216797,21,40919,False,False,Packt Publishing,133,0,,2017-03-31,https://www.udemy.com/course/learning-path-python-programming-for-python-users,https://www.udemy.com/course/learning-path-python-programming-for-python-users/learn,https://img-c.udemycdn.com/course/240x135/1164606_559e_3.jpg,zeNSVgpMTDSL_8tYoKENpA,
2358038,Learn 100+ Python Pattern Printing Programs In Simple Way,"To Improve Your Programming Skills and Logical Thinking ( Square, Triangle, Pyramid, Diamond, Butterfly and Many More )",ALL_LEVELS,en-US,4.651425361633301,202,167122,False,False,DURGASOFT DURGA,213,0,,2019-07-30,https://www.udemy.com/course/learn-100-python-pattern-printing-programs-in-simple-way,https://www.udemy.com/course/learn-100-python-pattern-printing-programs-in-simple-way/learn,https://img-c.udemycdn.com/course/240x135/2358038_5b30_3.jpg,OYWVl__sTam9w28owc1ETw,
6558621,"Learn Numpy, pandas, and pyspark for ETL testing from scratc","Numpy, Pandas, Pyspark for ETL and Machine Learning",INTERMEDIATE,en-US,5,2,119212,False,False,Saad Fazelpour,133,0,,2026-01-09,https://www.udemy.com/course/learn-numpy-pandas-and-pyspark-for-etl-testing-from-scratc,https://www.udemy.com/course/learn-numpy-pandas-and-pyspark-for-etl-testing-from-scratc/learn,https://img-c.udemycdn.com/course/240x135/6558621_be6c_2.jpg,9TVWG-6GQ-Kz0_ink_waUQ,
1161338,"Facebook , Gmail Account Hacking Course in Ethical way *","Ethical hacking , Learn How to hack and Secure Facebook Account from hackers by Learning Their Techniques .",INTERMEDIATE,en-US,2.8160324096679688,84,2221,False,False,Sunil K. Gupta,8,0,,2017-05-12,https://www.udemy.com/course/the-facebook-account-hacking-course,https://www.udemy.com/course/the-facebook-account-hacking-course/learn,https://img-c.udemycdn.com/course/240x135/1161338_bb18_2.jpg,SyMinDt1TqetF0nldyj16w,
6502301,CompTIA A+ Core 2 (220-1202) 6 Practice Exams,Full-length CompTIA A+ Core 2 (220-1202) 6 Practice Exams * Timed * 540 Multiple-choice Questions with detailed feedback,ALL_LEVELS,en-US,4.520635604858398,328,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-a-core-2-220-1202-6-practice-exams,https://www.udemy.com/course/comptia-a-core-2-220-1202-6-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/6502301_0c4b_4.jpg,3zoLaq3wRQKwoLaFzfGmcg,
1295564,Learning Path: Python: Guide to Become a Python Professional,A journey from being a novice to a professional Python developer,INTERMEDIATE,en-US,3.1152305603027344,33,71032,False,False,Packt Publishing,172,0,,2017-07-17,https://www.udemy.com/course/learning-path-python-guide-to-become-a-python-professional,https://www.udemy.com/course/learning-path-python-guide-to-become-a-python-professional/learn,https://img-c.udemycdn.com/course/240x135/1295564_e98a_3.jpg,hU-muG7pSMiL6PJJm64Lyw,
5887438,Complete Python Data Analytics Bootcamp in 2025,Master Python for A-Z Data Analysis and Become Pro Data Analyst with Basics to Hands-on Coding Exercises and Assignments,ALL_LEVELS,en-US,4.3719868659973145,52,52187,False,False,Shahriar's Analytical Academy,126,0,,2025-03-18,https://www.udemy.com/course/data-analysis-masterclass-a-z-data-analysis-in-python,https://www.udemy.com/course/data-analysis-masterclass-a-z-data-analysis-in-python/learn,https://img-c.udemycdn.com/course/240x135/5887438_6abb_9.jpg,8YezxWl4TSiu1DCEOELJRw,
5502138,Data Analysis Fundamentals | Python | ChatGPT 3.5,Master the Key Areas of Data Analytics from Basic Concept to Hands-on Application with Easy Python Coding and ChatGPT.,BEGINNER,en-US,4.573719024658203,47,25339,False,False,Analytix AI,40,0,,2025-02-20,https://www.udemy.com/course/easy-python-hacks-for-mastering-data-manipulation-techniques,https://www.udemy.com/course/easy-python-hacks-for-mastering-data-manipulation-techniques/learn,https://img-c.udemycdn.com/course/240x135/5502138_aedd_7.jpg,VWvoWssMRiCWtm7Lyr5UHg,
2790164,Analytics & Data Science for managers & humanitarians,* * Professional Course in Analytics for humanitarians* * Main methods for hidden regularities and patterns findings.,ALL_LEVELS,en-US,4.389739513397217,15,20334,False,False,Nikita Sergeev,74,0,,2023-06-02,https://www.udemy.com/course/analytics-data-science-for-managers-humanitarians,https://www.udemy.com/course/analytics-data-science-for-managers-humanitarians/learn,https://img-c.udemycdn.com/course/240x135/2790164_9402_2.jpg,5MuYb9ghQsWLen9oUaMcdA,
3249848,Software development in Python: A practical approach,"Build with the new Qml 3 | Learn how to build a python bundled app (.exe, .dmg, .sh, etc) and a wheel (.whl)",ALL_LEVELS,en-US,3.7096266746520996,393,38377,False,False,Daniel IT,106,0,,2022-09-20,https://www.udemy.com/course/software-development-in-python-a-practical-approach,https://www.udemy.com/course/software-development-in-python-a-practical-approach/learn,https://img-c.udemycdn.com/course/240x135/3249848_49ea_2.jpg,sSGuiIsRRaOUX6vT3RFi6Q,
1185204,Cyber Security Course from Beginner to Advance 2018/2019 *,"Cyber Security Specialist Course , Unidentified on internet , Hide ip, Tor, Privacy Concepts , Kali linux for hackers",EXPERT,en-US,3.8204660415649414,57,10399,False,False,Sunil K. Gupta,14,0,,2018-11-05,https://www.udemy.com/course/the-complete-cyber-security-course-anonymous-browsing-s,https://www.udemy.com/course/the-complete-cyber-security-course-anonymous-browsing-s/learn,https://img-c.udemycdn.com/course/240x135/1185204_3397_3.jpg,ugYLoOsrQNqjMUBCQhZ8lg,
5364532,CompTIA CySA+ (CS0-003) Practice Exams,Full-length CompTIA CySA+ (CS0-003) Practice Exams Timed * 540 Questions with feedback!,INTERMEDIATE,en-US,4.62324857711792,1319,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Jamario Kelly|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-cysa-cs0-003-practice-exams,https://www.udemy.com/course/comptia-cysa-cs0-003-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/5364532_b918_2.jpg,5Ii-sV6-S-6wK82dlH21dg,
1479916,Complete JDBC Programming Part-1,Direct Class Room Videos To give Left and Right Anywhere about Java Database Programming,ALL_LEVELS,en-US,4.534948348999023,1732,83215,False,False,DURGASOFT DURGA,75,0,Good for Beginners|Good for Beginners,2021-04-30,https://www.udemy.com/course/complete-jdbc-programming-part-1,https://www.udemy.com/course/complete-jdbc-programming-part-1/learn,https://img-c.udemycdn.com/course/240x135/1479916_cf70_2.jpg,c_E9d-_WQduMcaD5dq1uGQ,
6712189,CompTIA Linux+ (XK0-006) 6 Practice Exams,Full-length CompTIA Linux+ (XK0-006) Practice Exams  Timed * 540 Questions with feedback!,ALL_LEVELS,en-US,4.345355987548828,26,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Dion Training Solutions • ATO for ITIL & PRINCE2|Jeremiah Minner|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-25,https://www.udemy.com/course/comptia-linux-xk0-006-6-practice-exams,https://www.udemy.com/course/comptia-linux-xk0-006-6-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/6712189_1e6e_3.jpg,pp8argVFRKeXF3W2y3BlSA,
5928304,AKYLADE Certified Cyber Resilience Fundamentals Exams,AKYLADE Certified Cyber Resilience Fundamentals (A/CCRF) (CRF-002) Practice Exams * Timed * 240 Questions with feedback!,INTERMEDIATE,en-US,4.674550533294678,11,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,240,Highest Rated,2026-02-02,https://www.udemy.com/course/akylade-certified-cyber-resilience-fundamentals-accrf-z,https://www.udemy.com/course/akylade-certified-cyber-resilience-fundamentals-accrf-z/learn,https://img-c.udemycdn.com/course/240x135/5928304_34ab.jpg,Ow6OEHUFRXe__EqretELCA,
1522478,Cisco CCNP Enterprise ( ENARSI + ENCOR ) v1.2 Training,* Covers ENARSI + ENCOR both ! * Excellent GNS3 Labs ! * Everything You Need To Get CCNP Enterprise Certification,INTERMEDIATE,en-US,4.3858323097229,5590,76136,False,False,Networkel Inc.,132,0,Bestseller|Bestseller,2025-12-30,https://www.udemy.com/course/ccnp-all-in-one,https://www.udemy.com/course/ccnp-all-in-one/learn,https://img-c.udemycdn.com/course/240x135/1522478_0d4f_4.jpg,JllLiXRXQ2WbTeemMlS7pA,
5652536,CompTIA Security+ (SY0-701) Practice Exams Set 2,Full-length CompTIA Security+ (SY0-701) Practice Exams - Set 2 Timed * 540 Questions with feedback!,ALL_LEVELS,en-US,4.44223165512085,871,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Jamario Kelly|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-security-sy0-701-practice-exams-2nd-edition,https://www.udemy.com/course/comptia-security-sy0-701-practice-exams-2nd-edition/learn,https://img-c.udemycdn.com/course/240x135/5652536_ecac_3.jpg,-g282i4_S1mvMSmUy3Ayuw,
625774,Mastering Selenium with Python for Test Automation,Step-by-Step Guide | BDD Framework | Robot Framework |  Practical Automation Skills for Testers | Practice on live app,ALL_LEVELS,en-IN,4.529940128326416,932,123529,False,False,Automation World,328,0,,2025-08-04,https://www.udemy.com/course/selenium-with-python,https://www.udemy.com/course/selenium-with-python/learn,https://img-c.udemycdn.com/course/240x135/625774_d46c_5.jpg,6fdlF3yiQWi6zOj2h_8d6Q,
3276020,C++ Programming for Beginners,"Enter the world of computer science, learn to code and solve problems using C++",ALL_LEVELS,en-US,4.660465717315674,1114,71329,False,False,Prateek Narang Sr. Software Engineer Google|Coding Minutes,205,0,,2024-09-15,https://www.udemy.com/course/c-plus-plus-programming-beginners,https://www.udemy.com/course/c-plus-plus-programming-beginners/learn,https://img-c.udemycdn.com/course/240x135/3276020_690b_8.jpg,g43TlygkTUOoWO5iJj6spg,
6247889,Microsoft DP-700 prep: Fabric Data Engineer Associate,"Learn PySpark, SQL, KQL and Fabric for DP-700 exam. Also helps with the APL-3008, 3009 and 3010 Microsoft Applied Skills",INTERMEDIATE,en-US,4.620427131652832,2065,62537,False,False,Phillip Burton • over one million students so far|I Do Data Limited,186,63,Bestseller|Highest Rated|Highest Rated|Bestseller,2026-02-09,https://www.udemy.com/course/dp-700-implementing-data-engineering-solutions-using-fabric,https://www.udemy.com/course/dp-700-implementing-data-engineering-solutions-using-fabric/learn,https://img-c.udemycdn.com/course/240x135/6247889_41b4_2.jpg,77pRro6IQdCP7LRfow3LMw,
6249593,ISC2 CISSP 6 Practice Exams,Full-length ISC2 CISSP * Timed * 600 Multiple-choice Questions with detailed feedback for each question,INTERMEDIATE,en-US,4.343234062194824,257,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions|Dion Training Solutions • ATO for ITIL & PRINCE2|Brandon Spencer|Dion Training Solutions • ATO for ITIL & PRINCE2|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,600,,2026-02-02,https://www.udemy.com/course/isc2-cissp-6-practice-exams,https://www.udemy.com/course/isc2-cissp-6-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/6249593_a119_5.jpg,mzu80xduTpyKpCMjJh-SpA,
5787684,CompTIA Network+ (N10-009) 6 Practice Exams Set 1,Full-length CompTIA Network+ (N10-009) * Timed * 540 Multiple-choice Questions with detailed feedback for each question,ALL_LEVELS,en-US,4.478851795196533,1757,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-02,https://www.udemy.com/course/comptia-network-n10-009-6-practice-exams-and-pbqs-set-1,https://www.udemy.com/course/comptia-network-n10-009-6-practice-exams-and-pbqs-set-1/learn,https://img-c.udemycdn.com/course/240x135/5787684_494f_3.jpg,2i0VEmpTRvqGrMz8n655Og,
2422318,SQL for Data Analysis: Beginner MySQL Business Intelligence,Learn SQL database analysis &amp; business intelligence w/ MySQL Workbench. Perfect for SQL beginners or first-time coders!,ALL_LEVELS,en-US,4.581456661224365,10369,16319,False,False,"Maven Analytics • 1,500,000 Learners|John Pauler",103,0,Bestseller|Good for Beginners|Highest Rated|Bestseller|Good for Beginners|Highest Rated|Good for Beginners|Good for Beginners|Good for Beginners,2025-11-18,https://www.udemy.com/course/mysql-for-data-analysis,https://www.udemy.com/course/mysql-for-data-analysis/learn,https://img-c.udemycdn.com/course/240x135/2422318_79c1_5.jpg,kx-KqCQBTKGV5oly0u7uTg,
5928312,CompTIA PenTest+ (PT0-003) 6 Practice Exams,Full-length CompTIA PenTest+ (PT0-003) * Timed * 540 Multiple-choice Questions with detailed feedback for each question,ALL_LEVELS,en-US,4.3198113441467285,191,0,False,True,Jason Dion • 2.8 Million+ Enrollments Worldwide|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions • ATO for ITIL & PRINCE2|Dion Training Solutions|Jamario Kelly|Jason Dion • 2.8 Million+ Enrollments Worldwide,0,540,,2026-02-10,https://www.udemy.com/course/comptia-pentest-pt0-003-6-practice-exams,https://www.udemy.com/course/comptia-pentest-pt0-003-6-practice-exams/learn,https://img-c.udemycdn.com/course/240x135/5928312_acbf_2.jpg,FWbcyoruQPytE0EaOX3xcA,
5866912,GPT 3.5 & 4: Data Analysis and Machine Learning in Python,Hands-on Data Analysis and Machine Learning in Python + GPT 3.5. Apply GPT-4 to Analyze and Develop ML Models Smoothly.,ALL_LEVELS,en-US,4.6955437660217285,41,32221,False,False,Analytix AI,76,0,,2024-06-12,https://www.udemy.com/course/gpt-35-4-data-analysis-and-machine-learning-in-python,https://www.udemy.com/course/gpt-35-4-data-analysis-and-machine-learning-in-python/learn,https://img-c.udemycdn.com/course/240x135/5866912_6d70_3.jpg,VVKQzA2ySaqfKPg73nh99Q,
2948266,Introduction to Programming in Python,Take Your First Step into Programming with Python — Designed for True Beginners!,BEGINNER,en-US,4.635470390319824,15,17568,False,False,life michael,35,0,,2022-07-28,https://www.udemy.com/course/introduction-to-programming-in-python,https://www.udemy.com/course/introduction-to-programming-in-python/learn,https://img-c.udemycdn.com/course/240x135/2948266_e88d.jpg,DHbBfYCjTwmSHERuaxlV0g,
6022260,Microsoft Excel 365 Bundle: Beginner to Advanced,Master and elevate your Microsoft Excel 365 skills with this great value 3-course bundle.,ALL_LEVELS,en-US,4.59494161605835,162,92766,False,False,Simon Sez IT,282,0,,2025-08-28,https://www.udemy.com/course/microsoft-excel-365-beginner-to-advanced,https://www.udemy.com/course/microsoft-excel-365-beginner-to-advanced/learn,https://img-c.udemycdn.com/course/240x135/6022260_4a86_2.jpg,4v-YDyLXSjurhsDlvy5TKA,
